Zone;Sub Zone;Category;Date;Count;Location
Canada;British Columbia;Confirmed;2020-10-29;14109;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-04-08;1291;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-07-13;3053;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-11-07;17716;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-05-01;2145;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-12-01;33894;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-06-29;2904;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-02-04;1;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-10-01;9220;53.7267,-127.6476
Canada;Diamond Princess;Confirmed;2020-02-05;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-07-23;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-06-12;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-09-24;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-05-17;1;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-02-14;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-05-14;1;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-10-23;0;0.0,0.0
Canada;Grand Princess;Confirmed;2020-02-24;0;0.0,0.0
Canada;Grand Princess;Confirmed;2020-04-16;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-10-29;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-07-28;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-10-25;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-05-13;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-09-04;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-03-01;0;0.0,0.0
Canada;Grand Princess;Confirmed;2020-11-09;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-10-23;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-11-30;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-06-14;13;0.0,0.0
Canada;Manitoba;Confirmed;2020-06-06;300;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-04-15;246;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-08-08;507;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-02-24;0;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-02-17;0;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-08-01;417;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-08-03;442;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-10-15;3098;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-11-10;8878;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-08-22;872;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-10-01;2029;53.7609,-98.8139
Canada;New Brunswick;Confirmed;2020-02-24;0;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-07-22;170;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-05-24;121;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-10-05;203;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-07-28;170;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-11-01;344;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-10-11;272;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-01-28;0;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-06-03;135;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-06-20;164;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-02-20;0;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-11-10;355;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-11-27;477;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-03-01;0;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-09-25;200;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-02-26;0;46.5653,-66.4619
Canada;Newfoundland and Labrador;Confirmed;2020-04-27;258;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-09-21;272;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-05-31;261;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-09-22;272;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-07-04;261;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-03-23;24;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-08-26;268;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-09-28;273;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-10-15;284;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-08-13;268;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-02-28;0;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-07-01;261;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-05-26;260;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-08-15;268;53.1355,-57.6604
Canada;Northwest Territories;Confirmed;2020-07-20;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-08-08;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-02-27;0;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-11-22;15;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-05-18;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-09-09;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-11-12;11;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-06-19;5;64.8255,-124.8457
Canada;Nova Scotia;Confirmed;2020-04-03;207;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-06-02;1057;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-10-05;1089;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-03-14;0;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-06-22;1061;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-04-18;649;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-09-28;1087;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-04-07;310;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-03-03;0;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-05-13;1024;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-05-15;1034;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-09-27;1087;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-11-06;1121;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-07-18;1067;44.682,-63.7443
Canada;Nunavut;Confirmed;2020-08-17;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-09-03;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-08-27;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-03-30;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-09-20;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-09-12;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-10-30;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-08-02;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-02-01;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-06-30;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-09-25;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-10-19;0;70.2998,-83.1076
Canada;Ontario;Confirmed;2020-09-21;49442;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-05-28;28320;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-02-24;4;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-07-22;39824;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-07-12;38481;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-05-21;25595;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-05-05;19468;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-05-12;22158;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-08-05;41560;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-08-20;42983;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-09-04;44852;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-07-26;40558;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-02-29;11;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-06-29;36823;51.2538,-85.3232
Canada;Prince Edward Island;Confirmed;2020-07-20;36;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-11-04;64;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-06-27;27;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-02-27;0;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-10-07;61;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-05-30;27;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-09-24;58;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-01-22;0;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-10-03;59;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-04-28;27;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-08-16;41;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-06-14;27;46.5107,-63.4168
Canada;Quebec;Confirmed;2020-11-01;106981;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-11-16;125072;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-02-20;0;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-10-25;100114;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-02-01;0;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-03-01;1;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-10-13;87791;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-10-14;88994;52.9399,-73.5491
Canada;Repatriated Travellers;Confirmed;2020-10-05;0;
Canada;Repatriated Travellers;Confirmed;2020-04-22;0;
Canada;Repatriated Travellers;Confirmed;2020-05-16;0;
Canada;Repatriated Travellers;Confirmed;2020-10-07;0;
Canada;Repatriated Travellers;Confirmed;2020-07-10;0;
Canada;Repatriated Travellers;Confirmed;2020-11-16;0;
Canada;Repatriated Travellers;Confirmed;2020-05-10;0;
Canada;Repatriated Travellers;Confirmed;2020-11-03;0;
Canada;Repatriated Travellers;Confirmed;2020-08-13;0;
Canada;Repatriated Travellers;Confirmed;2020-03-01;0;
Canada;Repatriated Travellers;Confirmed;2020-09-05;0;
Canada;Repatriated Travellers;Confirmed;2020-08-18;0;
Canada;Saskatchewan;Confirmed;2020-04-15;304;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-06-16;684;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-09-10;1676;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-08-05;1376;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-06-28;778;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-10-25;2729;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-04-25;349;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-11-09;4087;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-07-25;1136;52.9399,-106.4509
Canada;Yukon;Confirmed;2020-08-31;15;64.2823,-135.0
Canada;Yukon;Confirmed;2020-09-21;15;64.2823,-135.0
Canada;Yukon;Confirmed;2020-03-12;0;64.2823,-135.0
Canada;Yukon;Confirmed;2020-09-14;15;64.2823,-135.0
Canada;Yukon;Confirmed;2020-07-06;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-09-18;15;64.2823,-135.0
Canada;Yukon;Confirmed;2020-09-16;15;64.2823,-135.0
Canada;Alberta;Deaths;2020-09-21;256;53.9333,-116.5765
Canada;Alberta;Deaths;2020-03-11;0;53.9333,-116.5765
Canada;Alberta;Deaths;2020-09-09;247;53.9333,-116.5765
Canada;Alberta;Deaths;2020-02-01;0;53.9333,-116.5765
Canada;Alberta;Deaths;2020-10-01;269;53.9333,-116.5765
Canada;British Columbia;Deaths;2020-11-20;331;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-07-08;186;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-09-07;211;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-08-12;195;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-05-05;121;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-10-22;256;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-07-18;189;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-09-05;211;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-09-06;211;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-08-16;196;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-07-14;189;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-04-21;87;53.7267,-127.6476
Canada;Diamond Princess;Deaths;2020-07-23;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-03-28;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-01-30;0;0.0,0.0
Canada;Diamond Princess;Deaths;2020-08-25;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-10-02;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-04-11;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-06-04;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-08-14;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-05-22;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-10-12;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-02-10;0;0.0,0.0
Canada;Diamond Princess;Deaths;2020-12-02;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-09-23;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-08-22;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-11-28;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-04-10;1;0.0,0.0
Canada;Grand Princess;Deaths;2020-09-11;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-07-03;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-02-14;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-10-10;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-08-10;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-08-09;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-02-10;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-11-24;0;0.0,0.0
Canada;Manitoba;Deaths;2020-03-14;0;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-07-17;7;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-05-05;7;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-01-30;0;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-05-30;7;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-06-03;7;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-03-07;0;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-04-01;1;53.7609,-98.8139
Canada;New Brunswick;Deaths;2020-07-23;2;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-04-29;0;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-07-06;2;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-03-21;0;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-02-03;0;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-10-25;6;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-04-07;0;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-08-23;2;46.5653,-66.4619
Canada;Newfoundland and Labrador;Deaths;2020-11-05;4;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-02-23;0;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-03-30;1;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-10-21;4;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-08-14;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-09-27;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-03-13;0;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-10-26;4;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-04-21;3;53.1355,-57.6604
Canada;Northwest Territories;Deaths;2020-08-26;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-05-07;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-10-29;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-04-22;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-10-09;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-06-15;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-05-04;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-05-09;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-08-23;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-02-10;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-03-13;0;64.8255,-124.8457
Canada;Nova Scotia;Deaths;2020-06-17;62;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-08-27;65;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-08-26;65;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-07-31;64;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-11-07;65;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-06-07;61;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-06-10;62;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-05-26;59;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-05-20;57;44.682,-63.7443
Canada;Nunavut;Deaths;2020-04-30;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-03-15;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-08-07;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-05-07;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-03-29;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-10-02;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-02-12;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-03-06;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-11-25;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-09-30;0;70.2998,-83.1076
Canada;Ontario;Deaths;2020-07-13;2767;51.2538,-85.3232
Canada;Ontario;Deaths;2020-03-07;0;51.2538,-85.3232
Canada;Ontario;Deaths;2020-02-14;0;51.2538,-85.3232
Canada;Ontario;Deaths;2020-10-22;3124;51.2538,-85.3232
Canada;Ontario;Deaths;2020-07-30;2816;51.2538,-85.3232
Canada;Ontario;Deaths;2020-06-11;2563;51.2538,-85.3232
Canada;Ontario;Deaths;2020-05-29;2313;51.2538,-85.3232
Canada;Ontario;Deaths;2020-10-18;3101;51.2538,-85.3232
Canada;Ontario;Deaths;2020-09-15;2870;51.2538,-85.3232
Canada;Ontario;Deaths;2020-05-27;2264;51.2538,-85.3232
Canada;Ontario;Deaths;2020-09-30;2896;51.2538,-85.3232
Canada;Prince Edward Island;Deaths;2020-07-24;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-07-28;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-05-05;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-10-11;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-07-13;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-09-24;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-05-03;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-06-01;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-08-13;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-11-26;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-08-02;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-02-29;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-04-24;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-05-06;0;46.5107,-63.4168
Canada;Quebec;Deaths;2020-01-26;0;52.9399,-73.5491
Canada;Quebec;Deaths;2020-10-04;5878;52.9399,-73.5491
Canada;Quebec;Deaths;2020-02-16;0;52.9399,-73.5491
Canada;Quebec;Deaths;2020-11-02;6283;52.9399,-73.5491
Canada;Quebec;Deaths;2020-08-30;5758;52.9399,-73.5491
Canada;Quebec;Deaths;2020-05-05;2399;52.9399,-73.5491
Canada;Quebec;Deaths;2020-04-22;1134;52.9399,-73.5491
Canada;Quebec;Deaths;2020-06-03;4794;52.9399,-73.5491
Canada;Quebec;Deaths;2020-06-15;5242;52.9399,-73.5491
Canada;Quebec;Deaths;2020-04-12;328;52.9399,-73.5491
Canada;Quebec;Deaths;2020-10-20;6055;52.9399,-73.5491
Canada;Quebec;Deaths;2020-04-07;150;52.9399,-73.5491
Canada;Quebec;Deaths;2020-06-01;4661;52.9399,-73.5491
Canada;Quebec;Deaths;2020-04-14;435;52.9399,-73.5491
Canada;Repatriated Travellers;Deaths;2020-03-11;0;
Canada;Repatriated Travellers;Deaths;2020-08-26;0;
Canada;Repatriated Travellers;Deaths;2020-04-19;0;
Canada;Repatriated Travellers;Deaths;2020-04-20;0;
Canada;Repatriated Travellers;Deaths;2020-10-09;0;
Canada;Repatriated Travellers;Deaths;2020-08-14;0;
Canada;Repatriated Travellers;Deaths;2020-11-29;0;
Canada;Repatriated Travellers;Deaths;2020-09-17;0;
Canada;Repatriated Travellers;Deaths;2020-11-06;0;
Canada;Repatriated Travellers;Deaths;2020-03-01;0;
Canada;Saskatchewan;Deaths;2020-09-29;24;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-01-25;0;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-03-11;0;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-02-19;0;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-10-16;25;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-05-22;7;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-07-11;15;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-07-18;15;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-04-13;4;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-09-25;24;52.9399,-106.4509
Canada;Yukon;Deaths;2020-08-08;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-09-03;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-06-18;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-05-25;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-03-11;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-08-26;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-09-08;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-10-29;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-03-20;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-04-22;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-07-06;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-11-11;1;64.2823,-135.0
Canada;Yukon;Deaths;2020-07-03;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-04-12;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-05-01;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-08-18;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-06-14;0;64.2823,-135.0
Canada;;Recovered;2020-08-26;114220;56.1304,-106.3468
Canada;;Recovered;2020-09-20;126592;56.1304,-106.3468
Canada;;Recovered;2020-08-28;115029;56.1304,-106.3468
Canada;;Recovered;2020-02-21;3;56.1304,-106.3468
Canada;;Recovered;2020-04-14;8210;56.1304,-106.3468
Canada;;Recovered;2020-08-29;115294;56.1304,-106.3468
Canada;;Recovered;2020-09-18;125654;56.1304,-106.3468
Canada;;Recovered;2020-11-24;278191;56.1304,-106.3468
Canada;Alberta;Confirmed;2020-09-29;17909;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-02-24;0;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-09-08;15093;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-02-15;0;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-08-12;11893;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-05-12;6345;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-04-29;5165;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-07-13;8826;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-05-04;5836;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-03-17;74;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-05-03;5766;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-05-10;6253;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-09-28;17749;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-11-10;34873;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-03-06;1;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-11-03;29932;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-07-11;8596;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-11-26;51878;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-08-29;13476;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-10-14;21199;53.9333,-116.5765
Canada;British Columbia;Confirmed;2020-03-12;46;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-07-19;3198;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-07-28;3523;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-03-21;424;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-11-29;30884;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-05-18;2444;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-10-27;13588;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-09-19;7842;53.7267,-127.6476
Canada;Diamond Princess;Confirmed;2020-06-17;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-08-19;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-02-17;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-11-08;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-03-17;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-05-03;1;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-03-07;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-06-19;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-01-24;0;0.0,0.0
Canada;Grand Princess;Confirmed;2020-08-07;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-09-11;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-07-23;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-04-20;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-07-06;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-11-14;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-06-04;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-05-04;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-05-17;13;0.0,0.0
